user_id,session_id,event_time,event_type,product_category,device_type,traffic_source
908,S00908,2025-02-26 08:49:00,purchase,Beauty,Desktop,Email
909,S00909,2025-06-28 03:03:00,visit,Home,Desktop,Paid Search
910,S00910,2025-06-26 21:20:00,visit,Sports,Desktop,Organic
910,S00910,2025-06-26 21:25:00,product_view,Beauty,Desktop,Direct
911,S00911,2025-01-24 11:32:00,visit,Beauty,Desktop,Direct
912,S00912,2025-06-23 07:32:00,visit,Home,Desktop,Organic
912,S00912,2025-06-23 07:41:00,product_view,Beauty,Desktop,Organic
913,S00913,2025-04-28 05:05:00,visit,Electronics,Tablet,Paid Search
913,S00913,2025-04-28 05:14:00,product_view,Electronics,Mobile,Organic
913,S00913,2025-04-28 05:17:00,add_to_cart,Sports,Desktop,Organic
913,S00913,2025-04-28 05:31:00,purchase,Beauty,Tablet,Organic
914,S00914,2025-03-05 12:31:00,visit,Beauty,Desktop,Direct
915,S00915,2025-03-26 14:58:00,visit,Electronics,Mobile,Paid Search
915,S00915,2025-03-26 15:05:00,product_view,Beauty,Mobile,Email
915,S00915,2025-03-26 15:11:00,add_to_cart,Home,Tablet,Email
915,S00915,2025-03-26 15:23:00,purchase,Beauty,Mobile,Social
916,S00916,2025-03-24 18:05:00,visit,Electronics,Tablet,Paid Search
917,S00917,2025-01-27 11:45:00,visit,Fashion,Desktop,Direct
917,S00917,2025-01-27 11:55:00,product_view,Beauty,Mobile,Social
918,S00918,2025-06-28 03:23:00,visit,Beauty,Mobile,Organic
918,S00918,2025-06-28 03:24:00,product_view,Beauty,Desktop,Social
919,S00919,2025-01-16 05:12:00,visit,Fashion,Mobile,Social
919,S00919,2025-01-16 05:17:00,product_view,Beauty,Desktop,Direct
919,S00919,2025-01-16 05:22:00,add_to_cart,Fashion,Mobile,Organic
920,S00920,2025-03-20 00:17:00,visit,Home,Desktop,Paid Search
920,S00920,2025-03-20 00:24:00,product_view,Beauty,Desktop,Direct
921,S00921,2025-01-30 06:03:00,visit,Beauty,Desktop,Direct
921,S00921,2025-01-30 06:04:00,product_view,Sports,Tablet,Paid Search
921,S00921,2025-01-30 06:07:00,add_to_cart,Home,Tablet,Social
921,S00921,2025-01-30 06:22:00,purchase,Beauty,Mobile,Email
922,S00922,2025-06-07 08:11:00,visit,Home,Mobile,Email
922,S00922,2025-06-07 08:12:00,product_view,Beauty,Mobile,Email
923,S00923,2025-04-16 06:58:00,visit,Electronics,Mobile,Paid Search
923,S00923,2025-04-16 07:02:00,product_view,Beauty,Tablet,Direct
924,S00924,2025-04-20 09:33:00,visit,Beauty,Mobile,Social
924,S00924,2025-04-20 09:37:00,product_view,Sports,Mobile,Social
925,S00925,2025-01-03 22:44:00,visit,Home,Desktop,Direct
925,S00925,2025-01-03 22:46:00,product_view,Beauty,Tablet,Email
925,S00925,2025-01-03 22:52:00,add_to_cart,Home,Tablet,Email
925,S00925,2025-01-03 23:05:00,purchase,Home,Mobile,Paid Search
926,S00926,2025-03-25 12:37:00,visit,Beauty,Desktop,Paid Search
926,S00926,2025-03-25 12:40:00,product_view,Sports,Desktop,Email
926,S00926,2025-03-25 12:47:00,add_to_cart,Home,Tablet,Direct
927,S00927,2025-06-14 21:51:00,visit,Electronics,Mobile,Organic
927,S00927,2025-06-14 21:52:00,product_view,Sports,Desktop,Organic
927,S00927,2025-06-14 21:54:00,add_to_cart,Beauty,Tablet,Direct
928,S00928,2025-05-02 13:16:00,visit,Home,Desktop,Paid Search
928,S00928,2025-05-02 13:24:00,product_view,Sports,Desktop,Organic
928,S00928,2025-05-02 13:32:00,add_to_cart,Electronics,Desktop,Email
928,S00928,2025-05-02 13:46:00,purchase,Beauty,Mobile,Social
929,S00929,2025-05-23 09:28:00,visit,Fashion,Tablet,Social
929,S00929,2025-05-23 09:33:00,product_view,Home,Desktop,Paid Search
929,S00929,2025-05-23 09:40:00,add_to_cart,Electronics,Mobile,Organic
929,S00929,2025-05-23 09:46:00,purchase,Sports,Tablet,Direct
930,S00930,2025-02-27 19:03:00,visit,Home,Mobile,Direct
931,S00931,2025-02-14 00:34:00,visit,Sports,Desktop,Paid Search
931,S00931,2025-02-14 00:41:00,product_view,Electronics,Tablet,Email
931,S00931,2025-02-14 00:48:00,add_to_cart,Fashion,Desktop,Social
931,S00931,2025-02-14 00:55:00,purchase,Fashion,Mobile,Paid Search
932,S00932,2025-04-02 19:07:00,visit,Electronics,Tablet,Direct
932,S00932,2025-04-02 19:12:00,product_view,Sports,Mobile,Social
932,S00932,2025-04-02 19:14:00,add_to_cart,Electronics,Desktop,Organic
933,S00933,2025-04-19 00:06:00,visit,Fashion,Mobile,Direct
933,S00933,2025-04-19 00:08:00,product_view,Sports,Desktop,Organic
934,S00934,2025-01-24 18:22:00,visit,Beauty,Tablet,Social
934,S00934,2025-01-24 18:26:00,product_view,Home,Mobile,Direct
935,S00935,2025-05-13 05:18:00,visit,Beauty,Desktop,Organic
935,S00935,2025-05-13 05:21:00,product_view,Electronics,Tablet,Direct
936,S00936,2025-01-21 04:40:00,visit,Beauty,Tablet,Organic
936,S00936,2025-01-21 04:45:00,product_view,Home,Mobile,Organic
936,S00936,2025-01-21 04:51:00,add_to_cart,Fashion,Desktop,Organic
936,S00936,2025-01-21 04:52:00,purchase,Beauty,Mobile,Email
937,S00937,2025-06-24 14:53:00,visit,Electronics,Mobile,Email
937,S00937,2025-06-24 14:59:00,product_view,Beauty,Mobile,Paid Search
937,S00937,2025-06-24 15:02:00,add_to_cart,Sports,Tablet,Direct
938,S00938,2025-01-22 08:05:00,visit,Home,Desktop,Email
939,S00939,2025-04-20 05:24:00,visit,Sports,Mobile,Paid Search
939,S00939,2025-04-20 05:29:00,product_view,Electronics,Mobile,Direct
939,S00939,2025-04-20 05:30:00,add_to_cart,Sports,Tablet,Paid Search
939,S00939,2025-04-20 05:36:00,purchase,Electronics,Mobile,Organic
940,S00940,2025-03-01 15:02:00,visit,Fashion,Mobile,Organic
940,S00940,2025-03-01 15:05:00,product_view,Home,Desktop,Email
940,S00940,2025-03-01 15:07:00,add_to_cart,Home,Tablet,Direct
941,S00941,2025-03-27 00:32:00,visit,Beauty,Desktop,Direct
942,S00942,2025-06-17 21:48:00,visit,Fashion,Desktop,Paid Search
942,S00942,2025-06-17 21:53:00,product_view,Beauty,Mobile,Direct
943,S00943,2025-04-17 23:10:00,visit,Home,Mobile,Paid Search
944,S00944,2025-03-30 19:22:00,visit,Beauty,Desktop,Email
944,S00944,2025-03-30 19:27:00,product_view,Home,Tablet,Organic
945,S00945,2025-03-20 03:41:00,visit,Fashion,Tablet,Social
945,S00945,2025-03-20 03:43:00,product_view,Beauty,Mobile,Organic
946,S00946,2025-02-16 01:39:00,visit,Sports,Desktop,Social
946,S00946,2025-02-16 01:48:00,product_view,Home,Desktop,Organic
946,S00946,2025-02-16 01:54:00,add_to_cart,Beauty,Mobile,Social
946,S00946,2025-02-16 01:58:00,purchase,Home,Desktop,Paid Search
947,S00947,2025-05-22 21:45:00,visit,Home,Mobile,Organic
947,S00947,2025-05-22 21:46:00,product_view,Home,Mobile,Email
948,S00948,2025-02-28 12:55:00,visit,Fashion,Tablet,Organic
948,S00948,2025-02-28 13:05:00,product_view,Fashion,Tablet,Paid Search
948,S00948,2025-02-28 13:10:00,add_to_cart,Sports,Tablet,Organic
948,S00948,2025-02-28 13:21:00,purchase,Beauty,Tablet,Email
949,S00949,2025-02-27 20:24:00,visit,Home,Mobile,Paid Search
949,S00949,2025-02-27 20:32:00,product_view,Beauty,Mobile,Social
949,S00949,2025-02-27 20:34:00,add_to_cart,Beauty,Mobile,Direct
949,S00949,2025-02-27 20:41:00,purchase,Fashion,Tablet,Organic
950,S00950,2025-02-21 21:20:00,visit,Electronics,Tablet,Direct
951,S00951,2025-06-15 23:01:00,visit,Beauty,Desktop,Paid Search
952,S00952,2025-03-15 07:54:00,visit,Electronics,Tablet,Direct
952,S00952,2025-03-15 07:55:00,product_view,Electronics,Desktop,Organic
953,S00953,2025-03-17 13:30:00,visit,Home,Desktop,Social
953,S00953,2025-03-17 13:37:00,product_view,Electronics,Tablet,Social
953,S00953,2025-03-17 13:38:00,add_to_cart,Beauty,Desktop,Email
953,S00953,2025-03-17 13:49:00,purchase,Electronics,Desktop,Direct
954,S00954,2025-01-19 16:53:00,visit,Electronics,Mobile,Organic
955,S00955,2025-01-26 06:08:00,visit,Electronics,Desktop,Email
955,S00955,2025-01-26 06:10:00,product_view,Fashion,Tablet,Social
956,S00956,2025-04-08 20:37:00,visit,Electronics,Tablet,Organic
956,S00956,2025-04-08 20:38:00,product_view,Electronics,Mobile,Social
956,S00956,2025-04-08 20:44:00,add_to_cart,Sports,Desktop,Social
957,S00957,2025-06-18 08:46:00,visit,Fashion,Tablet,Email
957,S00957,2025-06-18 08:52:00,product_view,Fashion,Tablet,Email
958,S00958,2025-05-02 15:33:00,visit,Electronics,Tablet,Direct
958,S00958,2025-05-02 15:41:00,product_view,Beauty,Desktop,Social
959,S00959,2025-03-29 20:58:00,visit,Fashion,Mobile,Social
959,S00959,2025-03-29 21:00:00,product_view,Home,Tablet,Paid Search
960,S00960,2025-05-14 20:26:00,visit,Fashion,Tablet,Organic
960,S00960,2025-05-14 20:34:00,product_view,Electronics,Mobile,Organic
961,S00961,2025-03-27 05:22:00,visit,Beauty,Mobile,Email
961,S00961,2025-03-27 05:26:00,product_view,Sports,Tablet,Direct
962,S00962,2025-05-19 10:37:00,visit,Home,Tablet,Email
962,S00962,2025-05-19 10:46:00,product_view,Electronics,Mobile,Paid Search
963,S00963,2025-03-12 04:36:00,visit,Beauty,Tablet,Direct
963,S00963,2025-03-12 04:43:00,product_view,Fashion,Mobile,Social
963,S00963,2025-03-12 04:48:00,add_to_cart,Sports,Tablet,Organic
963,S00963,2025-03-12 05:03:00,purchase,Electronics,Tablet,Organic
964,S00964,2025-02-13 19:02:00,visit,Electronics,Desktop,Paid Search
964,S00964,2025-02-13 19:10:00,product_view,Sports,Desktop,Social
964,S00964,2025-02-13 19:12:00,add_to_cart,Home,Desktop,Paid Search
964,S00964,2025-02-13 19:21:00,purchase,Beauty,Tablet,Social
965,S00965,2025-01-10 16:14:00,visit,Beauty,Desktop,Social
965,S00965,2025-01-10 16:21:00,product_view,Beauty,Mobile,Social
965,S00965,2025-01-10 16:24:00,add_to_cart,Sports,Desktop,Direct
965,S00965,2025-01-10 16:33:00,purchase,Beauty,Mobile,Organic
966,S00966,2025-04-28 15:55:00,visit,Fashion,Mobile,Paid Search
966,S00966,2025-04-28 15:56:00,product_view,Sports,Desktop,Paid Search
966,S00966,2025-04-28 15:58:00,add_to_cart,Home,Mobile,Direct
967,S00967,2025-03-15 15:32:00,visit,Beauty,Desktop,Organic
967,S00967,2025-03-15 15:37:00,product_view,Beauty,Mobile,Paid Search
968,S00968,2025-03-05 06:49:00,visit,Home,Tablet,Direct
968,S00968,2025-03-05 06:50:00,product_view,Electronics,Mobile,Direct
969,S00969,2025-04-24 06:04:00,visit,Beauty,Tablet,Social
970,S00970,2025-05-06 05:38:00,visit,Fashion,Mobile,Social
970,S00970,2025-05-06 05:41:00,product_view,Fashion,Desktop,Email
970,S00970,2025-05-06 05:42:00,add_to_cart,Beauty,Desktop,Social
970,S00970,2025-05-06 05:47:00,purchase,Electronics,Mobile,Organic
971,S00971,2025-04-19 03:14:00,visit,Home,Desktop,Direct
971,S00971,2025-04-19 03:18:00,product_view,Beauty,Mobile,Organic
972,S00972,2025-04-14 06:25:00,visit,Home,Mobile,Direct
972,S00972,2025-04-14 06:28:00,product_view,Electronics,Mobile,Social
973,S00973,2025-03-03 02:35:00,visit,Beauty,Desktop,Social
974,S00974,2025-02-16 20:20:00,visit,Beauty,Desktop,Social
974,S00974,2025-02-16 20:26:00,product_view,Home,Tablet,Social
975,S00975,2025-05-21 23:57:00,visit,Sports,Desktop,Organic
975,S00975,2025-05-22 00:06:00,product_view,Electronics,Mobile,Email
976,S00976,2025-05-01 00:49:00,visit,Fashion,Desktop,Email
976,S00976,2025-05-01 00:59:00,product_view,Beauty,Desktop,Paid Search
977,S00977,2025-02-05 06:54:00,visit,Beauty,Tablet,Organic
978,S00978,2025-06-09 16:18:00,visit,Sports,Desktop,Direct
978,S00978,2025-06-09 16:24:00,product_view,Home,Desktop,Direct
978,S00978,2025-06-09 16:29:00,add_to_cart,Home,Mobile,Organic
978,S00978,2025-06-09 16:41:00,purchase,Home,Tablet,Organic
979,S00979,2025-03-20 21:48:00,visit,Beauty,Tablet,Social
979,S00979,2025-03-20 21:49:00,product_view,Beauty,Tablet,Paid Search
979,S00979,2025-03-20 21:52:00,add_to_cart,Sports,Desktop,Direct
979,S00979,2025-03-20 21:55:00,purchase,Home,Desktop,Social
980,S00980,2025-01-12 18:18:00,visit,Home,Mobile,Email
980,S00980,2025-01-12 18:23:00,product_view,Sports,Mobile,Organic
980,S00980,2025-01-12 18:24:00,add_to_cart,Beauty,Desktop,Organic
980,S00980,2025-01-12 18:27:00,purchase,Home,Desktop,Direct
981,S00981,2025-05-02 02:51:00,visit,Sports,Mobile,Organic
981,S00981,2025-05-02 02:54:00,product_view,Fashion,Desktop,Direct
982,S00982,2025-02-22 22:32:00,visit,Fashion,Mobile,Email
983,S00983,2025-02-15 06:42:00,visit,Beauty,Desktop,Email
984,S00984,2025-01-18 20:46:00,visit,Home,Desktop,Direct
984,S00984,2025-01-18 20:56:00,product_view,Beauty,Tablet,Social
985,S00985,2025-01-26 08:04:00,visit,Fashion,Desktop,Paid Search
985,S00985,2025-01-26 08:08:00,product_view,Home,Desktop,Organic
985,S00985,2025-01-26 08:16:00,add_to_cart,Sports,Mobile,Email
986,S00986,2025-06-01 19:09:00,visit,Beauty,Mobile,Paid Search
986,S00986,2025-06-01 19:15:00,product_view,Sports,Tablet,Social
986,S00986,2025-06-01 19:22:00,add_to_cart,Beauty,Desktop,Email
986,S00986,2025-06-01 19:37:00,purchase,Sports,Mobile,Email
987,S00987,2025-01-17 02:21:00,visit,Fashion,Tablet,Social
987,S00987,2025-01-17 02:31:00,product_view,Sports,Desktop,Paid Search
988,S00988,2025-06-13 19:46:00,visit,Sports,Desktop,Organic
988,S00988,2025-06-13 19:53:00,product_view,Fashion,Desktop,Organic
988,S00988,2025-06-13 20:01:00,add_to_cart,Electronics,Mobile,Organic
988,S00988,2025-06-13 20:12:00,purchase,Electronics,Desktop,Direct
989,S00989,2025-01-18 17:32:00,visit,Home,Tablet,Email
989,S00989,2025-01-18 17:33:00,product_view,Electronics,Tablet,Direct
990,S00990,2025-05-15 14:19:00,visit,Electronics,Tablet,Paid Search
990,S00990,2025-05-15 14:28:00,product_view,Beauty,Mobile,Paid Search
991,S00991,2025-04-27 10:45:00,visit,Fashion,Desktop,Social
991,S00991,2025-04-27 10:46:00,product_view,Beauty,Tablet,Paid Search
991,S00991,2025-04-27 10:47:00,add_to_cart,Fashion,Tablet,Organic
991,S00991,2025-04-27 10:51:00,purchase,Fashion,Mobile,Email
992,S00992,2025-01-05 11:43:00,visit,Sports,Desktop,Email
992,S00992,2025-01-05 11:45:00,product_view,Home,Desktop,Email
993,S00993,2025-05-30 07:49:00,visit,Fashion,Tablet,Social
994,S00994,2025-05-05 00:44:00,visit,Beauty,Tablet,Direct
994,S00994,2025-05-05 00:47:00,product_view,Electronics,Mobile,Paid Search
995,S00995,2025-04-30 16:30:00,visit,Fashion,Mobile,Direct
995,S00995,2025-04-30 16:39:00,product_view,Fashion,Desktop,Email
995,S00995,2025-04-30 16:41:00,add_to_cart,Sports,Desktop,Social
996,S00996,2025-03-13 05:07:00,visit,Beauty,Tablet,Organic
996,S00996,2025-03-13 05:14:00,product_view,Fashion,Mobile,Social
996,S00996,2025-03-13 05:21:00,add_to_cart,Electronics,Tablet,Social
996,S00996,2025-03-13 05:32:00,purchase,Sports,Desktop,Organic
997,S00997,2025-06-15 07:35:00,visit,Home,Mobile,Email
998,S00998,2025-03-25 10:33:00,visit,Home,Mobile,Paid Search
998,S00998,2025-03-25 10:42:00,product_view,Fashion,Desktop,Direct
998,S00998,2025-03-25 10:44:00,add_to_cart,Fashion,Tablet,Paid Search
998,S00998,2025-03-25 10:56:00,purchase,Sports,Desktop,Email
999,S00999,2025-05-11 04:40:00,visit,Fashion,Desktop,Social
1000,S01000,2025-01-13 10:00:00,visit,Beauty,Desktop,Email
1000,S01000,2025-01-13 10:03:00,product_view,Sports,Tablet,Direct
1001,S01001,2025-04-06 15:39:00,visit,Home,Mobile,Social
1001,S01001,2025-04-06 15:49:00,product_view,Home,Tablet,Direct
1002,S01002,2025-01-13 07:13:00,visit,Electronics,Mobile,Paid Search
1002,S01002,2025-01-13 07:15:00,product_view,Beauty,Tablet,Email
1002,S01002,2025-01-13 07:19:00,add_to_cart,Fashion,Mobile,Paid Search
1003,S01003,2025-03-11 22:05:00,visit,Beauty,Mobile,Organic
1003,S01003,2025-03-11 22:07:00,product_view,Electronics,Tablet,Organic
1003,S01003,2025-03-11 22:13:00,add_to_cart,Sports,Tablet,Organic
1004,S01004,2025-02-28 11:09:00,visit,Electronics,Tablet,Email
1004,S01004,2025-02-28 11:19:00,product_view,Sports,Mobile,Paid Search
1004,S01004,2025-02-28 11:27:00,add_to_cart,Home,Mobile,Paid Search
1005,S01005,2025-03-21 00:27:00,visit,Sports,Mobile,Organic
1005,S01005,2025-03-21 00:29:00,product_view,Fashion,Mobile,Paid Search
1006,S01006,2025-03-07 10:56:00,visit,Beauty,Tablet,Direct
1007,S01007,2025-03-04 00:35:00,visit,Fashion,Tablet,Direct
1007,S01007,2025-03-04 00:39:00,product_view,Sports,Desktop,Direct
1007,S01007,2025-03-04 00:42:00,add_to_cart,Electronics,Desktop,Email
1008,S01008,2025-06-09 02:27:00,visit,Electronics,Tablet,Organic
1008,S01008,2025-06-09 02:36:00,product_view,Home,Mobile,Organic
1008,S01008,2025-06-09 02:37:00,add_to_cart,Sports,Tablet,Social
1008,S01008,2025-06-09 02:51:00,purchase,Home,Desktop,Email
1009,S01009,2025-05-09 00:38:00,visit,Home,Mobile,Paid Search
1010,S01010,2025-01-14 14:42:00,visit,Sports,Tablet,Paid Search
1011,S01011,2025-06-19 15:08:00,visit,Sports,Tablet,Social
1011,S01011,2025-06-19 15:09:00,product_view,Sports,Tablet,Organic
1012,S01012,2025-06-20 13:29:00,visit,Home,Tablet,Organic
1012,S01012,2025-06-20 13:36:00,product_view,Home,Mobile,Social
1013,S01013,2025-01-11 19:29:00,visit,Fashion,Mobile,Direct
1013,S01013,2025-01-11 19:35:00,product_view,Electronics,Mobile,Email
1013,S01013,2025-01-11 19:36:00,add_to_cart,Home,Mobile,Email
1013,S01013,2025-01-11 19:46:00,purchase,Electronics,Tablet,Email
1014,S01014,2025-06-22 07:45:00,visit,Fashion,Desktop,Organic
1014,S01014,2025-06-22 07:53:00,product_view,Sports,Mobile,Social
1014,S01014,2025-06-22 07:58:00,add_to_cart,Fashion,Mobile,Organic
1014,S01014,2025-06-22 08:11:00,purchase,Fashion,Tablet,Direct
1015,S01015,2025-06-06 14:41:00,visit,Beauty,Tablet,Organic
1015,S01015,2025-06-06 14:42:00,product_view,Beauty,Desktop,Paid Search
1015,S01015,2025-06-06 14:49:00,add_to_cart,Sports,Mobile,Organic
1015,S01015,2025-06-06 15:04:00,purchase,Sports,Desktop,Social
1016,S01016,2025-02-05 06:03:00,visit,Home,Desktop,Organic
1016,S01016,2025-02-05 06:05:00,product_view,Sports,Mobile,Paid Search
1016,S01016,2025-02-05 06:06:00,add_to_cart,Electronics,Tablet,Paid Search
1017,S01017,2025-01-14 22:43:00,visit,Electronics,Mobile,Email
1017,S01017,2025-01-14 22:44:00,product_view,Home,Desktop,Direct
1018,S01018,2025-02-14 11:07:00,visit,Home,Mobile,Direct
1018,S01018,2025-02-14 11:09:00,product_view,Electronics,Mobile,Social
1019,S01019,2025-02-07 11:25:00,visit,Beauty,Tablet,Social
1020,S01020,2025-06-06 07:58:00,visit,Fashion,Desktop,Social
1021,S01021,2025-05-23 00:46:00,visit,Sports,Desktop,Paid Search
1021,S01021,2025-05-23 00:51:00,product_view,Home,Tablet,Direct
1021,S01021,2025-05-23 00:52:00,add_to_cart,Home,Desktop,Direct
1021,S01021,2025-05-23 00:54:00,purchase,Fashion,Mobile,Direct
1022,S01022,2025-02-11 23:13:00,visit,Home,Tablet,Direct
1022,S01022,2025-02-11 23:19:00,product_view,Fashion,Mobile,Paid Search
1023,S01023,2025-04-29 07:29:00,visit,Beauty,Mobile,Organic
1023,S01023,2025-04-29 07:30:00,product_view,Home,Desktop,Direct
1023,S01023,2025-04-29 07:32:00,add_to_cart,Electronics,Desktop,Direct
1023,S01023,2025-04-29 07:33:00,purchase,Beauty,Desktop,Email
1024,S01024,2025-01-09 02:03:00,visit,Fashion,Mobile,Email
1024,S01024,2025-01-09 02:10:00,product_view,Sports,Mobile,Social
1024,S01024,2025-01-09 02:16:00,add_to_cart,Electronics,Tablet,Social
1025,S01025,2025-06-15 04:42:00,visit,Home,Tablet,Paid Search
1025,S01025,2025-06-15 04:48:00,product_view,Sports,Desktop,Email
1026,S01026,2025-06-19 00:58:00,visit,Electronics,Mobile,Direct
1026,S01026,2025-06-19 01:03:00,product_view,Sports,Desktop,Email
1027,S01027,2025-04-14 10:57:00,visit,Sports,Desktop,Paid Search
1028,S01028,2025-03-27 01:48:00,visit,Fashion,Mobile,Organic
1028,S01028,2025-03-27 01:53:00,product_view,Electronics,Mobile,Direct
1028,S01028,2025-03-27 02:00:00,add_to_cart,Electronics,Tablet,Social
1028,S01028,2025-03-27 02:11:00,purchase,Home,Tablet,Direct
1029,S01029,2025-01-03 05:54:00,visit,Electronics,Desktop,Direct
1029,S01029,2025-01-03 05:59:00,product_view,Fashion,Desktop,Email
1029,S01029,2025-01-03 06:00:00,add_to_cart,Beauty,Mobile,Social
1029,S01029,2025-01-03 06:14:00,purchase,Sports,Mobile,Email
1030,S01030,2025-01-11 15:57:00,visit,Sports,Mobile,Social
1031,S01031,2025-04-11 09:18:00,visit,Home,Mobile,Email
1031,S01031,2025-04-11 09:23:00,product_view,Home,Desktop,Paid Search
1031,S01031,2025-04-11 09:26:00,add_to_cart,Fashion,Tablet,Organic
1031,S01031,2025-04-11 09:37:00,purchase,Electronics,Mobile,Direct
1032,S01032,2025-06-06 15:53:00,visit,Beauty,Tablet,Social
1032,S01032,2025-06-06 15:57:00,product_view,Electronics,Tablet,Social
1033,S01033,2025-01-03 22:25:00,visit,Home,Tablet,Organic
1033,S01033,2025-01-03 22:31:00,product_view,Electronics,Mobile,Direct
1033,S01033,2025-01-03 22:33:00,add_to_cart,Fashion,Mobile,Social
1033,S01033,2025-01-03 22:47:00,purchase,Beauty,Mobile,Email
1034,S01034,2025-06-09 10:39:00,visit,Home,Mobile,Organic
1034,S01034,2025-06-09 10:45:00,product_view,Home,Desktop,Social
1034,S01034,2025-06-09 10:50:00,add_to_cart,Sports,Mobile,Paid Search
1034,S01034,2025-06-09 10:55:00,purchase,Fashion,Tablet,Organic
1035,S01035,2025-01-20 08:08:00,visit,Sports,Mobile,Social
1035,S01035,2025-01-20 08:17:00,product_view,Sports,Tablet,Social
1036,S01036,2025-03-10 23:10:00,visit,Sports,Mobile,Paid Search
1036,S01036,2025-03-10 23:12:00,product_view,Electronics,Mobile,Direct
1036,S01036,2025-03-10 23:19:00,add_to_cart,Sports,Tablet,Organic
1037,S01037,2025-04-07 01:48:00,visit,Electronics,Tablet,Email
1037,S01037,2025-04-07 01:57:00,product_view,Beauty,Desktop,Social
1037,S01037,2025-04-07 02:02:00,add_to_cart,Fashion,Desktop,Paid Search
